2012.10.09,1454.70000,1459.20000,1439.20000,1439.40000,3613,0
2012.10.10,1439.30000,1442.40000,1426.20000,1427.40000,3718,0
2012.10.11,1427.20000,1443.90000,1427.20000,1434.90000,3351,0
2012.10.12,1435.20000,1439.40000,1425.20000,1426.30000,3643,0
2012.10.14,1428.40000,1428.70000,1425.40000,1426.20000,138,0
2012.10.15,1425.90000,1441.90000,1421.40000,1441.70000,3498,0
2012.10.16,1441.80000,1456.20000,1439.40000,1455.70000,2956,0
2012.10.17,1455.50000,1462.90000,1451.20000,1461.20000,2830,0
2012.10.18,1461.00000,1464.40000,1452.70000,1456.40000,3643,0
2012.10.19,1456.70000,1458.20000,1428.40000,1429.00000,3376,0
2012.10.21,1429.40000,1430.70000,1428.50000,1428.90000,98,0
2012.10.22,1428.70000,1437.40000,1421.70000,1436.20000,3456,0
2012.10.23,1435.90000,1437.90000,1407.00000,1413.20000,4329,0
2012.10.24,1412.90000,1419.70000,1406.70000,1410.70000,3649,0
2012.10.25,1410.80000,1421.40000,1401.90000,1411.40000,4110,0
2012.10.26,1411.20000,1417.20000,1399.40000,1412.70000,4674,0
2012.10.28,1410.90000,1411.50000,1406.20000,1408.00000,230,0
2012.10.29,1407.90000,1411.20000,1401.50000,1404.40000,1712,0
2012.10.30,1404.70000,1417.10000,1398.40000,1415.60000,2202,0
2012.10.31,1415.80000,1422.80000,1405.20000,1406.70000,3733,0
2012.11.01,1406.80000,1430.00000,1403.50000,1428.20000,3674,0
2012.11.02,1428.50000,1436.00000,1409.80000,1410.00000,3762,0
2012.11.04,1407.00000,1410.00000,1407.00000,1408.00000,148,0
2012.11.05,1408.30000,1420.00000,1407.30000,1415.50000,2924,0
2012.11.06,1415.20000,1433.40000,1414.60000,1426.60000,2695,0
2012.11.07,1426.40000,1434.60000,1387.20000,1396.40000,6767,0
2012.11.08,1396.10000,1400.40000,1375.90000,1379.70000,5300,0
2012.11.09,1379.60000,1391.20000,1366.60000,1377.70000,4665,0
2012.11.11,1378.70000,1381.00000,1376.20000,1377.90000,128,0
2012.11.12,1377.70000,1384.80000,1375.90000,1377.90000,3049,0
2012.11.13,1378.00000,1389.10000,1368.70000,1375.70000,4516,0
2012.11.14,1375.40000,1384.40000,1352.40000,1357.10000,4592,0
2012.11.15,1356.90000,1361.60000,1347.90000,1352.60000,4561,0
2012.11.16,1352.50000,1362.70000,1342.70000,1362.70000,5010,0
2012.11.18,1363.20000,1366.70000,1362.70000,1366.70000,109,0
2012.11.19,1366.80000,1387.90000,1364.20000,1382.90000,3387,0
